,year,Toyota,Ford,Chevrolet,Honda,Nissan,Volkswagen,Hyundai,Dodge,Renault,Suzuki,Peugeot,Mazda,Mercedes-Benz,Citroen,Kia,BMW,year_exp
0,2005,4164227.0,3543466.0,3185428.0,2378965.0,2193370.0,1993914.0,1481435.0,1179860.0,1109957.0,978715.0,835660.0,784014.0,769719.0,754189.0,697873.0,688926.0,2005.0
1,2005,4403948.84,3732338.88,3323346.2,2499509.84,2295162.84,2120914.72,1557041.8,1229462.88,1174078.36,1030783.04,890545.24,828606.2,817977.6,802217.0,737077.4,731592.28,2005.04
2,2005,4643670.68,3921211.76,3461264.4,2620054.68,2396955.68,2247915.44,1632648.6,1279065.76,1238199.72,1082851.08,945430.48,873198.4,866236.2,850245.0,776281.8,774258.56,2005.08
3,2005,4883392.52,4110084.64,3599182.6,2740599.52,2498748.52,2374916.16,1708255.4,1328668.64,1302321.08,1134919.12,1000315.72,917790.6,914494.8,898273.0,815486.2,816924.84,2005.12
4,2005,5123114.36,4298957.52,3737100.8,2861144.36,2600541.36,2501916.88,1783862.2,1378271.52,1366442.44,1186987.16,1055200.96,962382.8,962753.4,946301.0,854690.6,859591.12,2005.16
5,2005,5362836.2,4487830.4,3875019.0,2981689.2,2702334.2,2628917.6,1859469.0,1427874.4,1430563.8,1239055.2,1110086.2,1006975.0,1011012.0,994329.0,893895.0,902257.4,2005.2
6,2005,5602558.04,4676703.28,4012937.2,3102234.04,2804127.04,2755918.3200000003,1935075.8,1477477.28,1494685.1600000001,1291123.24,1164971.44,1051567.2,1059270.6,1042357.0,933099.4,944923.6799999999,2005.24
7,2005,5842279.88,4865576.16,4150855.4000000004,3222778.88,2905919.88,2882919.04,2010682.6,1527080.16,1558806.52,1343191.28,1219856.68,1096159.4,1107529.2,1090385.0,972303.8,987589.96,2005.28
8,2005,6082001.72,5054449.04,4288773.6,3343323.7199999997,3007712.7199999997,3009919.76,2086289.4,1576683.04,1622927.88,1395259.32,1274741.92,1140751.6,1155787.8,1138413.0,1011508.2,1030256.24,2005.32
9,2005,6321723.5600000005,5243321.92,4426691.8,3463868.56,3109505.56,3136920.48,2161896.2,1626285.92,1687049.24,1447327.3599999999,1329627.16,1185343.8,1204046.4,1186441.0,1050712.6,1072922.52,2005.36
10,2005,6561445.4,5432194.8,4564610.0,3584413.4,3211298.4,3263921.2,2237503.0,1675888.8,1751170.6,1499395.4,1384512.4,1229936.0,1252305.0,1234469.0,1089917.0,1115588.8,2005.4
11,2005,6801167.24,5621067.68,4702528.2,3704958.24,3313091.24,3390921.92,2313109.8,1725491.68,1815291.96,1551463.44,1439397.6400000001,1274528.2,1300563.6,1282497.0,1129121.4,1158255.08,2005.44
12,2005,7040889.08,5809940.5600000005,4840446.4,3825503.08,3414884.08,3517922.64,2388716.6,1775094.56,1879413.32,1603531.48,1494282.88,1319120.4,1348822.2,1330525.0,1168325.8,1200921.3599999999,2005.48
13,2005,7280610.92,5998813.4399999995,4978364.6,3946047.92,3516676.92,3644923.3600000003,2464323.4,1824697.44,1943534.6800000002,1655599.52,1549168.12,1363712.6,1397080.7999999998,1378553.0,1207530.2,1243587.6400000001,2005.52
14,2005,7520332.76,6187686.32,5116282.800000001,4066592.76,3618469.76,3771924.08,2539930.2,1874300.3199999998,2007656.04,1707667.56,1604053.3599999999,1408304.7999999998,1445339.4,1426581.0,1246734.6,1286253.92,2005.56
15,2005,7760054.6,6376559.2,5254201.0,4187137.5999999996,3720262.5999999996,3898924.8,2615537.0,1923903.2,2071777.4,1759735.6,1658938.6,1452897.0,1493598.0,1474609.0,1285939.0,1328920.2,2005.6
16,2005,7999776.4399999995,6565432.08,5392119.2,4307682.4399999995,3822055.44,4025925.52,2691143.8,1973506.08,2135898.76,1811803.6400000001,1713823.8399999999,1497489.2,1541856.6,1522637.0,1325143.4,1371586.48,2005.64
17,2005,8239498.279999999,6754304.96,5530037.4,4428227.28,3923848.2800000003,4152926.24,2766750.6,2023108.96,2200020.12,1863871.6800000002,1768709.08,1542081.4,1590115.2,1570665.0,1364347.8,1414252.76,2005.68
18,2005,8479220.120000001,6943177.84,5667955.6,4548772.12,4025641.12,4279926.96,2842357.4000000004,2072711.8399999999,2264141.48,1915939.72,1823594.3199999998,1586673.6,1638373.7999999998,1618693.0,1403552.2000000002,1456919.04,2005.72
19,2005,8718941.96,7132050.720000001,5805873.800000001,4669316.96,4127433.96,4406927.68,2917964.2,2122314.7199999997,2328262.84,1968007.76,1878479.56,1631265.7999999998,1686632.4,1666721.0,1442756.6,1499585.3199999998,2005.76
20,2005,8958663.8,7320923.6,5943792.0,4789861.8,4229226.8,4533928.4,2993571.0,2171917.6,2392384.2,2020075.8,1933364.8,1675858.0,1734891.0,1714749.0,1481961.0,1542251.6,2005.8
21,2005,9198385.64,7509796.48,6081710.2,4910406.640000001,4331019.640000001,4660929.12,3069177.8,2221520.48,2456505.56,2072143.84,1988250.04,1720450.2,1783149.6,1762777.0,1521165.4,1584917.88,2005.84
22,2005,9438107.48,7698669.36,6219628.4,5030951.48,4432812.48,4787929.84,3144784.6,2271123.36,2520626.92,2124211.88,2043135.28,1765042.4,1831408.2,1810805.0,1560369.8,1627584.16,2005.88
23,2005,9677829.32,7887542.24,6357546.6,5151496.32,4534605.32,4914930.5600000005,3220391.4000000004,2320726.24,2584748.2800000003,2176279.92,2098020.52,1809634.6,1879666.8,1858833.0,1599574.2000000002,1670250.44,2005.92
24,2005,9917551.16,8076415.12,6495464.800000001,5272041.16,4636398.16,5041931.28,3295998.2,2370329.12,2648869.64,2228347.96,2152905.76,1854226.7999999998,1927925.4,1906861.0,1638778.6,1712916.72,2005.96
25,2006,10157273.0,8265288.0,6633383.0,5392586.0,4738191.0,5168932.0,3371605.0,2419932.0,2712991.0,2280416.0,2207791.0,1898819.0,1976184.0,1954889.0,1677983.0,1755583.0,2006.0
26,2006,10424564.16,8469859.96,6794280.32,5529246.24,4856237.68,5328182.04,3461034.76,2471392.44,2783581.44,2365514.44,2271343.76,1949088.08,2029618.08,2008776.36,1721602.92,1802801.68,2006.04
27,2006,10691855.32,8674431.92,6955177.64,5665906.48,4974284.36,5487432.08,3550464.52,2522852.88,2854171.88,2450612.88,2334896.52,1999357.16,2083052.16,2062663.72,1765222.84,1850020.36,2006.08
28,2006,10959146.48,8879003.88,7116074.96,5802566.72,5092331.04,5646682.12,3639894.28,2574313.32,2924762.32,2535711.32,2398449.28,2049626.24,2136486.24,2116551.08,1808842.76,1897239.04,2006.12
29,2006,11226437.64,9083575.84,7276972.28,5939226.96,5210377.72,5805932.16,3729324.04,2625773.76,2995352.76,2620809.76,2462002.04,2099895.32,2189920.32,2170438.44,1852462.68,1944457.72,2006.16
30,2006,11493728.8,9288147.8,7437869.6,6075887.2,5328424.4,5965182.2,3818753.8,2677234.2,3065943.2,2705908.2,2525554.8,2150164.4,2243354.4,2224325.8,1896082.6,1991676.4,2006.2
31,2006,11761019.96,9492719.76,7598766.92,6212547.4399999995,5446471.08,6124432.24,3908183.56,2728694.64,3136533.64,2791006.64,2589107.56,2200433.48,2296788.48,2278213.16,1939702.52,2038895.08,2006.24
32,2006,12028311.12,9697291.72,7759664.24,6349207.68,5564517.76,6283682.28,3997613.32,2780155.08,3207124.08,2876105.08,2652660.32,2250702.56,2350222.56,2332100.52,1983322.44,2086113.76,2006.28
33,2006,12295602.28,9901863.68,7920561.5600000005,6485867.92,5682564.4399999995,6442932.32,4087043.08,2831615.52,3277714.52,2961203.52,2716213.08,2300971.64,2403656.64,2385987.88,2026942.3599999999,2133332.44,2006.32
34,2006,12562893.44,10106435.64,8081458.88,6622528.16,5800611.12,6602182.36,4176472.84,2883075.96,3348304.96,3046301.96,2779765.84,2351240.72,2457090.72,2439875.24,2070562.28,2180551.12,2006.36
35,2006,12830184.6,10311007.6,8242356.2,6759188.4,5918657.8,6761432.4,4265902.6,2934536.4,3418895.4,3131400.4,2843318.6,2401509.8,2510524.8,2493762.6,2114182.2,2227769.8,2006.4
36,2006,13097475.76,10515579.56,8403253.52,6895848.64,6036704.48,6920682.44,4355332.36,2985996.84,3489485.84,3216498.84,2906871.36,2451778.88,2563958.88,2547649.96,2157802.12,2274988.48,2006.44
37,2006,13364766.92,10720151.52,8564150.84,7032508.88,6154751.16,7079932.48,4444762.12,3037457.2800000003,3560076.2800000003,3301597.2800000003,2970424.12,2502047.96,2617392.96,2601537.3200000003,2201422.04,2322207.16,2006.48
38,2006,13632058.08,10924723.48,8725048.16,7169169.12,6272797.84,7239182.52,4534191.88,3088917.7199999997,3630666.7199999997,3386695.7199999997,3033976.88,2552317.04,2670827.04,2655424.68,2245041.96,2369425.84,2006.52
39,2006,13899349.24,11129295.44,8885945.48,7305829.359999999,6390844.52,7398432.5600000005,4623621.64,3140378.16,3701257.16,3471794.16,3097529.64,2602586.12,2724261.12,2709312.04,2288661.88,2416644.52,2006.56
40,2006,14166640.399999999,11333867.4,9046842.8,7442489.6,6508891.2,7557682.6,4713051.4,3191838.6,3771847.6,3556892.6,3161082.4,2652855.2,2777695.2,2763199.4,2332281.8,2463863.2,2006.6
41,2006,14433931.559999999,11538439.36,9207740.120000001,7579149.84,6626937.88,7716932.640000001,4802481.16,3243299.04,3842438.04,3641991.04,3224635.16,2703124.2800000003,2831129.2800000003,2817086.76,2375901.7199999997,2511081.88,2006.64
42,2006,14701222.719999999,11743011.32,9368637.44,7715810.08,6744984.56,7876182.68,4891910.92,3294759.48,3913028.48,3727089.48,3288187.92,2753393.36,2884563.36,2870974.12,2419521.64,2558300.56,2006.68
43,2006,14968513.879999999,11947583.28,9529534.76,7852470.32,6863031.24,8035432.720000001,4981340.68,3346219.92,3983618.92,3812187.92,3351740.6799999997,2803662.44,2937997.44,2924861.48,2463141.56,2605519.24,2006.72
44,2006,15235805.04,12152155.24,9690432.08,7989130.56,6981077.92,8194682.76,5070770.4399999995,3397680.3600000003,4054209.3600000003,3897286.3600000003,3415293.44,2853931.52,2991431.52,2978748.84,2506761.48,2652737.92,2006.76
45,2006,15503096.2,12356727.2,9851329.4,8125790.8,7099124.6,8353932.800000001,5160200.2,3449140.8,4124799.8,3982384.8,3478846.2,2904200.6,3044865.6,3032636.2,2550381.4,2699956.6,2006.8
46,2006,15770387.36,12561299.16,10012226.72,8262451.04,7217171.279999999,8513182.84,5249629.96,3500601.24,4195390.24,4067483.24,3542398.96,2954469.6799999997,3098299.6799999997,3086523.56,2594001.32,2747175.2800000003,2006.84
47,2006,16037678.52,12765871.120000001,10173124.04,8399111.28,7335217.96,8672432.88,5339059.72,3552061.68,4265980.68,4152581.68,3605951.7199999997,3004738.76,3151733.76,3140410.92,2637621.24,2794393.96,2006.88
48,2006,16304969.68,12970443.08,10334021.36,8535771.52,7453264.64,8831682.92,5428489.48,3603522.12,4336571.12,4237680.12,3669504.48,3055007.84,3205167.84,3194298.2800000003,2681241.16,2841612.6399999997,2006.92
49,2006,16572260.84,13175015.04,10494918.68,8672431.76,7571311.32,8990932.96,5517919.24,3654982.56,4407161.5600000005,4322778.5600000005,3733057.24,3105276.92,3258601.92,3248185.64,2724861.08,2888831.3200000003,2006.96
50,2007,16839552.0,13379587.0,10655816.0,8809092.0,7689358.0,9150183.0,5607349.0,3706443.0,4477752.0,4407877.0,3796610.0,3155546.0,3312036.0,3302073.0,2768481.0,2936050.0,2007.0
51,2007,17086079.52,13558764.16,10797819.48,8946890.92,7806006.32,9308165.96,5696830.16,3746706.08,4541915.4,4490943.12,3856259.08,3204046.44,3363010.2,3352459.64,2813660.92,2979914.0,2007.04
52,2007,17332607.04,13737941.32,10939822.96,9084689.84,7922654.64,9466148.92,5786311.32,3786969.16,4606078.8,4574009.24,3915908.16,3252546.88,3413984.4,3402846.28,2858840.84,3023778.0,2007.08
53,2007,17579134.56,13917118.48,11081826.44,9222488.76,8039302.96,9624131.88,5875792.48,3827232.24,4670242.2,4657075.36,3975557.24,3301047.32,3464958.6,3453232.92,2904020.76,3067642.0,2007.12
54,2007,17825662.08,14096295.64,11223829.92,9360287.68,8155951.28,9782114.84,5965273.64,3867495.32,4734405.6,4740141.48,4035206.32,3349547.76,3515932.8,3503619.56,2949200.68,3111506.0,2007.16
55,2007,18072189.6,14275472.8,11365833.4,9498086.6,8272599.6,9940097.8,6054754.8,3907758.4,4798569.0,4823207.6,4094855.4,3398048.2,3566907.0,3554006.2,2994380.6,3155370.0,2007.2
56,2007,18318717.12,14454649.96,11507836.88,9635885.52,8389247.92,10098080.76,6144235.96,3948021.48,4862732.4,4906273.72,4154504.48,3446548.64,3617881.2,3604392.84,3039560.52,3199234.0,2007.24
57,2007,18565244.64,14633827.120000001,11649840.36,9773684.44,8505896.24,10256063.72,6233717.12,3988284.56,4926895.8,4989339.84,4214153.56,3495049.08,3668855.4,3654779.48,3084740.44,3243098.0,2007.28
58,2007,18811772.16,14813004.28,11791843.84,9911483.36,8622544.56,10414046.68,6323198.28,4028547.64,4991059.2,5072405.96,4273802.64,3543549.52,3719829.6,3705166.12,3129920.36,3286962.0,2007.32
59,2007,19058299.68,14992181.44,11933847.32,10049282.28,8739192.88,10572029.64,6412679.44,4068810.72,5055222.6,5155472.08,4333451.72,3592049.96,3770803.8,3755552.76,3175100.28,3330826.0,2007.36
